fips	county	filename	state	pop2012	countyGov	cbsa_title_2010	MetroMicro	centralOutlying	RGDPGrowth13	unemGrowth13	jobsGrowth13	HHpriceGrowth13	RGDPGrowthLT	avgUnemLT	jobsGrowthLT	HHpriceGrowthLT	descShortIndustry1	jobsIndustry1	IShare13_Industry1	AvgWageIndustry1	descShortIndustry2	jobsIndustry2	IShare13_Industry2	AvgWageIndustry2	descShortIndustry3	jobsIndustry3	IShare13_Industry3	AvgWageIndustry3	descShortIndustry4	jobsIndustry4	IShare13_Industry4	AvgWageIndustry4	descShortIndustry5	jobsIndustry5	IShare13_Industry5	AvgWageIndustry5	RGDP2003	RGDP2004	RGDP2005	RGDP2006	RGDP2007	RGDP2008	RGDP2009	RGDP2010	RGDP2011	RGDP2012	RGDP2013	peakRGDPyear	troughRGDPyear	stateRGDP2003	stateRGDP2004	stateRGDP2005	stateRGDP2006	stateRGDP2007	stateRGDP2008	stateRGDP2009	stateRGDP2010	stateRGDP2011	stateRGDP2012	stateRGDP2013	peakstateRGDPyear	troughstateRGDPyear	unem2003	unem2004	unem2005	unem2006	unem2007	unem2008	unem2009	unem2010	unem2011	unem2012	unem2013	peakunemyear	troughunemyear	stateUnem2003	stateUnem2004	stateUnem2005	stateUnem2006	stateUnem2007	stateUnem2008	stateUnem2009	stateUnem2010	stateUnem2011	stateUnem2012	stateUnem2013	peakstateUnemyear	troughstateUnemyear	jobs2003	jobs2004	jobs2005	jobs2006	jobs2007	jobs2008	jobs2009	jobs2010	jobs2011	jobs2012	jobs2013	peakjobsyear	troughjobsyear	stateJobs2003	stateJobs2004	stateJobs2005	stateJobs2006	stateJobs2007	stateJobs2008	stateJobs2009	stateJobs2010	stateJobs2011	stateJobs2012	stateJobs2013	peakstateJobsyear	troughstateJobsyear	HHprice2003	HHprice2004	HHprice2005	HHprice2006	HHprice2007	HHprice2008	HHprice2009	HHprice2010	HHprice2011	HHprice2012	HHprice2013	peakHHpriceyear	troughHHpriceyear	stateHHprice2003	stateHHprice2004	stateHHprice2005	stateHHprice2006	stateHHprice2007	stateHHprice2008	stateHHprice2009	stateHHprice2010	stateHHprice2011	stateHHprice2012	stateHHprice2013	peakstateHHpriceyear	troughstateHHpriceyear	NGDP2013	avgWage2013	fips_num
36061	New York County 	NewYorkCountyNY	NY	1619090	1	New York-Newark-Jersey City, NY-NJ-PA	2	1	.02162163	-.05140228	.01649048	.06134731	.0242376	.38445809	.00335242	.07804939	Local government	449.3786	.1129937	59648.037	Expertise services;	361.276	.0908408	125082.92	Food services and bars	250.0179	.0628656	29151.346	Administrative services	207.9443	.0522864	53730.031	Ambulatory health care	204.278	.0513645	49483.804	4.375e+11	4.497e+11	4.777e+11	5.039e+11	5.075e+11	4.937e+11	4.914e+11	5.152e+11	5.251e+11	5.336e+11	5.451e+11	2007	2009	8.939e+11	9.193e+11	9.599e+11	9.993e+11	1.010e+12	9.874e+11	9.741e+11	1.013e+12	1.025e+12	1.039e+12	1.074e+12	2007	2009	.41800577	.35763862	.29283129	.25267978	.25103199	.27840443	.46593477	.4863426	.46073669	.47117158	.4197693	2007	2010	6.38333	5.81667	5.04167	4.61667	4.55	5.38333	8.34167	8.63333	8.26667	8.49724	7.52196	2007	2010	3566091.6	3579937.1	3633397	3697815.6	3775951.8	3828209.8	3724585.5	3740646.7	3827320.5	3912505.7	3977024.8	2008	2009	8553892.1	8600560	8673028.6	8754750.7	8869841	8936104.6	8694613.3	8703708.4	8827380.3	8946963.2	9061118.5	2008	2009	433530.35	487305.18	576134.47	605127.12	631030.83	587108.33	524477.87	543406.49	536902.36	537079.16	570027.52	2007	2009	205624.51	235278.9	273965.33	277479.46	273010.22	249773.25	220320.11	225457.18	220646.47	223452.53	235603.56	2006	2009	6.382e+11	83511.217	36061
36063	Niagara County 	NiagaraCountyNY	NY	215124	1	Buffalo-Cheektowaga-Niagara Falls, NY	2	1	.01344718	-.90804	.004414	.09646402	.0101608	6.3098039	-.00747336	.02036277	Local government	12.416	.1632853	44060.587	Food services and bars	6.0512	.0795806	15217.471	Hospitals	3.03344	.0398934	46934.342	Nursing	3.02954	.0398421	27036.649	Ambulatory health care	2.97283	.0390963	38602.954	6.722e+09	6.721e+09	6.900e+09	6.966e+09	6.905e+09	6.552e+09	6.311e+09	6.476e+09	6.432e+09	6.457e+09	6.544e+09	2006	2009	8.939e+11	9.193e+11	9.599e+11	9.993e+11	1.010e+12	9.874e+11	9.741e+11	1.013e+12	1.025e+12	1.039e+12	1.074e+12	2007	2009	6.65496	6.18413	5.62281	5.47724	5.43011	6.71565	9.39423	9.25758	8.54915	8.99429	8.08625	2007	2009	6.38333	5.81667	5.04167	4.61667	4.55	5.38333	8.34167	8.63333	8.26667	8.49724	7.52196	2007	2010	78691.71	78030.98	79045.39	78555.02	78034.96	76866.11	74636.09	74165.06	74601.58	75704.5	76038.66	2005	2010	8553892.1	8600560	8673028.6	8754750.7	8869841	8936104.6	8694613.3	8703708.4	8827380.3	8946963.2	9061118.5	2008	2009	83057.12	86751.04	90632.68	92022.87	96973.36	100057.98	102739.43	109338.72	106560	113724.78	124695.13	2009	2009	205624.51	235278.9	273965.33	277479.46	273010.22	249773.25	220320.11	225457.18	220646.47	223452.53	235603.56	2006	2009	7.960e+09	37184.08	36063
36065	Oneida County 	OneidaCountyNY	NY	233556	1	Utica-Rome, NY	2	1	.00336929	-.93243	-.00157553	.07429197	.02191881	5.0454622	.00041209	.01488667	Local government	18.6554	.1653568	33456.682	Food services and bars	7.32601	.0649359	15510.807	State government	6.87274	.0609183	66031.248	Nursing	5.82294	.0516131	23952.493	Social assistance	5.76005	.0510556	20954.122	9.551e+09	9.850e+09	1.018e+10	1.048e+10	1.079e+10	1.054e+10	1.033e+10	1.056e+10	1.046e+10	1.040e+10	1.044e+10	2007	2009	8.939e+11	9.193e+11	9.599e+11	9.993e+11	1.010e+12	9.874e+11	9.741e+11	1.013e+12	1.025e+12	1.039e+12	1.074e+12	2007	2009	5.46417	5.18873	4.82088	4.44121	4.35243	5.39203	7.47841	7.92073	8.29652	8.62179	7.68936	2007	2012	6.38333	5.81667	5.04167	4.61667	4.55	5.38333	8.34167	8.63333	8.26667	8.49724	7.52196	2007	2010	115845.93	116169.89	116377.85	116683.13	117680.05	117688.48	115183.68	115016.41	113522.98	112997.14	112819.11	2008	2013	8553892.1	8600560	8673028.6	8754750.7	8869841	8936104.6	8694613.3	8703708.4	8827380.3	8946963.2	9061118.5	2008	2009	87620.22	98124.3	106620.57	109063.58	111407.39	115103.1	110333.9	114340.57	112680.49	111663.21	119958.89	2008	2009	205624.51	235278.9	273965.33	277479.46	273010.22	249773.25	220320.11	225457.18	220646.47	223452.53	235603.56	2006	2009	1.245e+10	37496.026	36065
36067	Onondaga County 	OnondagaCountyNY	NY	466852	1	Syracuse, NY	2	1	.00890262	-.95073	.00977305	.04020364	.01566455	4.5888683	.00031719	.02301173	Local government	25.91736	.0990265	46573.781	Food services and bars	16.68546	.0637527	18882.055	Educational services	16.23703	.0620394	28398.449	Expertise services;	15.37119	.0587311	60473.283	Ambulatory health care	13.97793	.0534077	52241.429	2.455e+10	2.523e+10	2.603e+10	2.672e+10	2.747e+10	2.716e+10	2.650e+10	2.725e+10	2.743e+10	2.751e+10	2.776e+10	2007	2009	8.939e+11	9.193e+11	9.599e+11	9.993e+11	1.010e+12	9.874e+11	9.741e+11	1.013e+12	1.025e+12	1.039e+12	1.074e+12	2007	2009	5.12192	5.07155	4.5489	4.37703	4.14931	5.1856	7.74617	8.15854	7.84379	8.10717	7.15644	2007	2010	6.38333	5.81667	5.04167	4.61667	4.55	5.38333	8.34167	8.63333	8.26667	8.49724	7.52196	2007	2010	261858.63	263012.88	264693.84	264785.56	267499.87	268382.72	259973.68	257739.94	258955.61	259188.3	261721.36	2008	2010	8553892.1	8600560	8673028.6	8754750.7	8869841	8936104.6	8694613.3	8703708.4	8827380.3	8946963.2	9061118.5	2008	2009	97253.75	101711.86	112620.94	119657.36	125083.71	123438.6	124564.08	129002.64	126294.93	128850.78	134031.05	2007	2008	205624.51	235278.9	273965.33	277479.46	273010.22	249773.25	220320.11	225457.18	220646.47	223452.53	235603.56	2006	2009	3.270e+10	44585.406	36067
36069	Ontario County 	OntarioCountyNY	NY	108519	1	Rochester, NY	2	1	.02100315	-1.03958	.01088753	.08556051	.03091319	4.7041383	.01631805	.02605933	Local government	7.37559	.1320409	38730.896	Food services and bars	4.31841	.07731	18446.799	Hospitals	3.28287	.0587713	38650.376	Specialty trade contractors	2.23614	.0400323	45228.228	General merchandise	2.21123	.0395864	18480.42	4.054e+09	4.201e+09	4.394e+09	4.527e+09	4.617e+09	4.569e+09	4.539e+09	4.805e+09	4.895e+09	4.934e+09	5.037e+09	2007	2009	8.939e+11	9.193e+11	9.599e+11	9.993e+11	1.010e+12	9.874e+11	9.741e+11	1.013e+12	1.025e+12	1.039e+12	1.074e+12	2007	2009	5.22117	4.9843	4.55059	4.45859	4.26281	5.16467	7.35286	7.63339	7.29729	7.49105	6.45147	2007	2010	6.38333	5.81667	5.04167	4.61667	4.55	5.38333	8.34167	8.63333	8.26667	8.49724	7.52196	2007	2010	50243.69	51182.46	52564.12	53147.67	53608.5	53523.48	52015.76	53206.06	54309.54	55256.81	55858.42	2007	2009	8553892.1	8600560	8673028.6	8754750.7	8869841	8936104.6	8694613.3	8703708.4	8827380.3	8946963.2	9061118.5	2008	2009	96154.64	102671.52	110484.28	111533.04	116187.67	116507.46	115723.92	119382.4	120084.75	124139.4	134760.83	2008	2008	205624.51	235278.9	273965.33	277479.46	273010.22	249773.25	220320.11	225457.18	220646.47	223452.53	235603.56	2006	2009	5.910e+09	37860.304	36069
36071	Orange County 	OrangeCountyNY	NY	374512	1	New York-Newark-Jersey City, NY-NJ-PA	2	0	.01343807	-1.04836	.00552849	.06740699	.03023897	4.6260731	.01157223	.03957311	Local government	19.96956	.1375157	54916.127	Ambulatory health care	9.25008	.0636985	46920.783	Food services and bars	8.94249	.0615804	19598.534	Administrative services	5.99035	.0412511	26825.057	Clothing stores	5.43843	.0374505	20334.931	1.160e+10	1.212e+10	1.244e+10	1.274e+10	1.291e+10	1.269e+10	1.249e+10	1.289e+10	1.308e+10	1.314e+10	1.332e+10	2007	2009	8.939e+11	9.193e+11	9.599e+11	9.993e+11	1.010e+12	9.874e+11	9.741e+11	1.013e+12	1.025e+12	1.039e+12	1.074e+12	2007	2009	4.74372	4.70159	4.27965	4.30451	4.36784	5.37694	7.93435	8.30047	7.99879	8.31138	7.26302	2005	2012	6.38333	5.81667	5.04167	4.61667	4.55	5.38333	8.34167	8.63333	8.26667	8.49724	7.52196	2007	2010	136791.05	138707.85	139666.61	140986.5	142154.66	143513.98	140396.31	141739.01	143557.59	144417.31	145215.72	2008	2009	8553892.1	8600560	8673028.6	8754750.7	8869841	8936104.6	8694613.3	8703708.4	8827380.3	8946963.2	9061118.5	2008	2009	185790.77	224843.63	257131.62	261944.18	250582.64	235105.94	206610.34	201671.52	190879.55	180546.26	192716.34	2006	2012	205624.51	235278.9	273965.33	277479.46	273010.22	249773.25	220320.11	225457.18	220646.47	223452.53	235603.56	2006	2009	1.585e+10	41157.134	36071
36073	Orleans County 	OrleansCountyNY	NY	42836	1	Rochester, NY	2	0	.05431144	-1.44407	.00322965	.07860357	.03544286	6.41207	.00685042	.03028607	Local government	2.9692	.1957927	43471.497	State government	1.49675	.0986975	52362.372	Credit intermediation	1.03887	.0685044	36759.652	Farms	.99276	.0654638	19358.354	Food services and bars	.69468	.045808	15171	1.068e+09	1.153e+09	1.272e+09	1.393e+09	1.361e+09	1.327e+09	1.402e+09	1.451e+09	1.510e+09	1.518e+09	1.601e+09	2009	2009	8.939e+11	9.193e+11	9.599e+11	9.993e+11	1.010e+12	9.874e+11	9.741e+11	1.013e+12	1.025e+12	1.039e+12	1.074e+12	2007	2009	7.00896	6.37224	5.69243	5.75778	5.88967	6.95596	9.44348	10.03304	9.30436	10.40574	8.96167	2005	2012	6.38333	5.81667	5.04167	4.61667	4.55	5.38333	8.34167	8.63333	8.26667	8.49724	7.52196	2007	2010	13795.6	14018.86	14348.65	14586.52	14625.24	14711.18	14659.37	14690.62	15051.33	15116.2	15165.02	2008	2008	8553892.1	8600560	8673028.6	8754750.7	8869841	8936104.6	8694613.3	8703708.4	8827380.3	8946963.2	9061118.5	2008	2009	73396.25	77708.06	83476.51	85462.4	90285.12	90279.03	88330.41	90094.77	90864.94	93935.3	101318.95	2007	2009	205624.51	235278.9	273965.33	277479.46	273010.22	249773.25	220320.11	225457.18	220646.47	223452.53	235603.56	2006	2009	1.899e+09	34675.923	36073
36075	Oswego County 	OswegoCountyNY	NY	121700	1	Syracuse, NY	2	0	.00771864	-1.23822	.00676228	.04764737	.01849704	7.15871	.00422375	.02589535	Local government	8.04614	.2189292	36956.305	Food services and bars	3.48781	.0949006	13584.137	Utilities	2.08284	.0566725	126161.97	Social assistance	1.60861	.043769	22830.574	State government	1.50842	.0410429	18764.986	3.620e+09	3.574e+09	3.534e+09	3.488e+09	3.487e+09	3.474e+09	3.273e+09	3.481e+09	3.469e+09	3.491e+09	3.518e+09	2003	2009	8.939e+11	9.193e+11	9.599e+11	9.993e+11	1.010e+12	9.874e+11	9.741e+11	1.013e+12	1.025e+12	1.039e+12	1.074e+12	2007	2009	7.38192	6.89143	6.27869	5.91439	5.70117	6.9633	9.94415	10.84459	10.44989	10.55869	9.32047	2007	2010	6.38333	5.81667	5.04167	4.61667	4.55	5.38333	8.34167	8.63333	8.26667	8.49724	7.52196	2007	2010	38566.73	37284.11	37370.39	36890.14	36257.84	36730.31	35948.66	36252.93	36252.9	36505.42	36752.28	2002	2009	8553892.1	8600560	8673028.6	8754750.7	8869841	8936104.6	8694613.3	8703708.4	8827380.3	8946963.2	9061118.5	2008	2009	83549.61	87458.69	97136.13	103094.02	107471.26	105554.64	106136.52	110373.02	107685.7	108908.21	114097.4	2007	2008	205624.51	235278.9	273965.33	277479.46	273010.22	249773.25	220320.11	225457.18	220646.47	223452.53	235603.56	2006	2009	4.399e+09	36144.366	36075
36077	Otsego County 	OtsegoCountyNY	NY	61709	1	Oneonta, NY	1	1	-.01042892	-.64651	.00434049	.0500491	.02688008	5.2114506	.00901146	.05180719	Local government	3.42907	.1309376	39523.197	Hospitals	2.37865	.0908277	41645.021	Food services and bars	2.02885	.0774708	18931.498	Educational services	1.84576	.0704796	30782.263	Ambulatory health care	1.61761	.0617677	33900.236	2.032e+09	2.129e+09	2.254e+09	2.295e+09	2.314e+09	2.285e+09	2.262e+09	2.375e+09	2.371e+09	2.378e+09	2.353e+09	2007	2009	8.939e+11	9.193e+11	9.599e+11	9.993e+11	1.010e+12	9.874e+11	9.741e+11	1.013e+12	1.025e+12	1.039e+12	1.074e+12	2007	2009	4.88925	4.86342	4.55402	4.49965	4.59497	5.6924	7.62524	7.65858	7.81397	8.00082	7.35431	2006	2012	6.38333	5.81667	5.04167	4.61667	4.55	5.38333	8.34167	8.63333	8.26667	8.49724	7.52196	2007	2010	25816.54	26108.73	26593.21	26865.85	26495.43	26240.94	25985.39	26358.57	26339.4	26075.4	26188.58	2006	2009	8553892.1	8600560	8673028.6	8754750.7	8869841	8936104.6	8694613.3	8703708.4	8827380.3	8946963.2	9061118.5	2008	2009	130200.42	148909.03	172828.4	177810.42	178674.09	165076.78	146472.21	148492.2	145776.32	148143.71	155558.17	2007	2011	205624.51	235278.9	273965.33	277479.46	273010.22	249773.25	220320.11	225457.18	220646.47	223452.53	235603.56	2006	2009	2.839e+09	36428.578	36077
36079	Putnam County 	PutnamCountyNY	NY	99607	1	New York-Newark-Jersey City, NY-NJ-PA	2	1	.00353	-.73362	.01170921	.06349144	.03314536	3.8751717	.02065892	.0628139	Local government	4.357	.1651542	66869.002	Specialty trade contractors	1.59336	.0603971	47643.062	Food services and bars	1.5368	.0582532	21869.977	Ambulatory health care	1.48363	.0562377	88713.466	Expertise services;	1.17464	.0445253	69939.369	2.182e+09	2.265e+09	2.323e+09	2.389e+09	2.425e+09	2.399e+09	2.332e+09	2.394e+09	2.356e+09	2.366e+09	2.374e+09	2007	2009	8.939e+11	9.193e+11	9.599e+11	9.993e+11	1.010e+12	9.874e+11	9.741e+11	1.013e+12	1.025e+12	1.039e+12	1.074e+12	2007	2009	4.06067	3.96837	3.76667	3.58778	3.44914	4.43238	6.79157	6.91381	6.78883	6.72332	5.9897	2007	2010	6.38333	5.81667	5.04167	4.61667	4.55	5.38333	8.34167	8.63333	8.26667	8.49724	7.52196	2007	2010	24795.95	25539.77	26147.34	26900.17	27387.24	27325.48	26375.19	26163.57	26093.21	26076.05	26381.38	2007	2012	8553892.1	8600560	8673028.6	8754750.7	8869841	8936104.6	8694613.3	8703708.4	8827380.3	8946963.2	9061118.5	2008	2009	353274.17	399757.87	469023.53	480205.84	483517.73	436373.2	382377.32	392032.65	385368.5	385151.89	409605.74	2007	2009	205624.51	235278.9	273965.33	277479.46	273010.22	249773.25	220320.11	225457.18	220646.47	223452.53	235603.56	2006	2009	2.832e+09	49395.72	36079
36081	Queens County 	QueensCountyNY	NY		0				.02815775	-.90547	.01722006	.0586709	.0201656	6.9803411	.00505277	.06576545																					4.958e+10	5.078e+10	5.232e+10	5.400e+10	5.577e+10	5.630e+10	5.560e+10	5.792e+10	5.920e+10	5.970e+10	6.138e+10	2008	2009	8.939e+11	9.193e+11	9.599e+11	9.993e+11	1.010e+12	9.874e+11	9.741e+11	1.013e+12	1.025e+12	1.039e+12	1.074e+12	2007	2009	7.35582	6.32417	5.22973	4.48483	4.38008	4.88782	8.33125	8.69154	8.1356	8.29825	7.39278	2007	2010	6.38333	5.81667	5.04167	4.61667	4.55	5.38333	8.34167	8.63333	8.26667	8.49724	7.52196	2007	2010	493073.47	495402.29	499873.36	505728.3	517214.76	525844.53	516475.63	514932.94	526511.69	545498.09	554891.6	2008	2010	8553892.1	8600560	8673028.6	8754750.7	8869841	8936104.6	8694613.3	8703708.4	8827380.3	8946963.2	9061118.5	2008	2009	304152.98	339082.28	398862.12	419660.77	439287.66	408275.94	362556.55	373575.56	367851.99	367705.44	389279.05	2007	2009	205624.51	235278.9	273965.33	277479.46	273010.22	249773.25	220320.11	225457.18	220646.47	223452.53	235603.56	2006	2009	7.244e+10	48846.18	36081
36083	Rensselaer County 	RensselaerCountyNY	NY	159835	1	Albany-Schenectady-Troy, NY	2	1	-.01445703	-.99188	.00810107	.06563336	.01950484	4.6939371	.00553421	.03748877	Local government	9.29785	.1698313	42837.973	Educational services	6.34366	.1158711	35439.981	Food services and bars	3.77237	.0689048	18477.84	Nursing	2.60987	.047671	28513.6	Ambulatory health care	2.42456	.0442862	50425.36	4.235e+09	4.377e+09	4.463e+09	4.674e+09	4.805e+09	4.917e+09	4.817e+09	5.006e+09	4.953e+09	5.012e+09	4.940e+09	2008	2009	8.939e+11	9.193e+11	9.599e+11	9.993e+11	1.010e+12	9.874e+11	9.741e+11	1.013e+12	1.025e+12	1.039e+12	1.074e+12	2007	2009	4.66549	4.61419	4.23552	4.16965	4.33178	5.17058	7.51561	7.88318	7.63095	7.87377	6.88189	2006	2010	6.38333	5.81667	5.04167	4.61667	4.55	5.38333	8.34167	8.63333	8.26667	8.49724	7.52196	2007	2010	52104.4	52877.44	53071.08	53813.66	54787.53	56291.2	55432.71	55506.19	54419.46	54307.67	54747.62	2008	2012	8553892.1	8600560	8673028.6	8754750.7	8869841	8936104.6	8694613.3	8703708.4	8827380.3	8946963.2	9061118.5	2008	2009	127803	144127.47	163785.96	174240.66	178487.27	176281.23	166760.5	172418.81	168633.51	174859.39	186336	2007	2009	205624.51	235278.9	273965.33	277479.46	273010.22	249773.25	220320.11	225457.18	220646.47	223452.53	235603.56	2006	2009	5.988e+09	43182.518	36083
36085	Richmond County 	RichmondCountyNY	NY		0				.01914595	-.92678	.01573532	.06556272	.02622101	6.9700512	.01545853	.06562668																					8.136e+09	8.223e+09	8.427e+09	8.692e+09	8.798e+09	8.792e+09	8.790e+09	9.080e+09	9.025e+09	9.068e+09	9.242e+09	2007	2007	8.939e+11	9.193e+11	9.599e+11	9.993e+11	1.010e+12	9.874e+11	9.741e+11	1.013e+12	1.025e+12	1.039e+12	1.074e+12	2007	2009	7.43594	6.4175	5.24777	4.45994	4.47763	4.95538	8.1343	8.80038	8.29482	8.49345	7.56667	2006	2010	6.38333	5.81667	5.04167	4.61667	4.55	5.38333	8.34167	8.63333	8.26667	8.49724	7.52196	2007	2010	92200.31	92904.33	93999.19	95261.96	97327.84	98347.04	97271.29	97951.51	96525.37	97292.59	98823.52	2008	2011	8553892.1	8600560	8673028.6	8754750.7	8869841	8936104.6	8694613.3	8703708.4	8827380.3	8946963.2	9061118.5	2008	2009	347294.49	392683.62	464452.42	483724.3	496188.45	453942.38	399323.27	409187.32	405388.67	407651.49	434378.23	2007	2009	205624.51	235278.9	273965.33	277479.46	273010.22	249773.25	220320.11	225457.18	220646.47	223452.53	235603.56	2006	2009	1.065e+10	43864.617	36085
36087	Rockland County 	RocklandCountyNY	NY	317757	1	New York-Newark-Jersey City, NY-NJ-PA	2	1	.00879636	-.75241	.0203726	.063909	.02984663	4.4323359	.00883132	.06501609	Local government	14.97135	.1206696	61912.631	Ambulatory health care	7.25849	.0585037	57146.623	Food services and bars	6.69847	.0539899	21214.737	State government	6.19088	.0498987	47756.619	Expertise services;	6.1004	.0491694	69706.793	1.152e+10	1.207e+10	1.206e+10	1.268e+10	1.305e+10	1.256e+10	1.245e+10	1.254e+10	1.247e+10	1.263e+10	1.274e+10	2007	2009	8.939e+11	9.193e+11	9.599e+11	9.993e+11	1.010e+12	9.874e+11	9.741e+11	1.013e+12	1.025e+12	1.039e+12	1.074e+12	2007	2009	4.7122	4.44666	4.02976	3.81178	3.9221	4.75795	6.98675	7.07292	6.66635	6.89549	6.14308	2006	2010	6.38333	5.81667	5.04167	4.61667	4.55	5.38333	8.34167	8.63333	8.26667	8.49724	7.52196	2007	2010	116946.37	117904.1	118371.5	119543.86	121627.66	122234.31	118174.95	118497	120521.22	121591.77	124068.91	2008	2009	8553892.1	8600560	8673028.6	8754750.7	8869841	8936104.6	8694613.3	8703708.4	8827380.3	8946963.2	9061118.5	2008	2009	399418.15	449062.93	528228.76	546421.69	556052.67	505102.69	442580.99	453388.67	446635.16	447368.77	475959.66	2007	2009	205624.51	235278.9	273965.33	277479.46	273010.22	249773.25	220320.11	225457.18	220646.47	223452.53	235603.56	2006	2009	1.537e+10	53310.294	36087
36089	St. Lawrence County 	St.LawrenceCountyNY	NY	112232	1	Ogdensburg-Massena, NY	1	1	-.01688364	-.84524	.00345852	.06069105	.02066629	7.7370688	.00211632	.06278164	Local government	6.60273	.1717506	36717.77	State government	3.10894	.08087	52328.842	Food services and bars	2.75493	.0716614	14331.123	Hospitals	2.25271	.0585976	43820.283	Educational services	2.15171	.0559704	47269.878	3.116e+09	3.055e+09	3.139e+09	3.175e+09	3.139e+09	3.015e+09	2.961e+09	3.086e+09	2.965e+09	2.973e+09	2.923e+09	2006	2013	8.939e+11	9.193e+11	9.599e+11	9.993e+11	1.010e+12	9.874e+11	9.741e+11	1.013e+12	1.025e+12	1.039e+12	1.074e+12	2007	2009	7.0963	7.00046	6.13195	5.85915	5.89993	7.08988	9.93015	10.58278	10.51952	10.4602	9.61496	2006	2010	6.38333	5.81667	5.04167	4.61667	4.55	5.38333	8.34167	8.63333	8.26667	8.49724	7.52196	2007	2010	40447.49	39972.53	40497.93	40460.7	40464.57	40612.88	39546.96	39330.01	39045.71	38311.17	38443.67	2002	2012	8553892.1	8600560	8673028.6	8754750.7	8869841	8936104.6	8694613.3	8703708.4	8827380.3	8946963.2	9061118.5	2008	2009	103369.72	117796.7	136241.26	139310.73	138679.05	128006.84	115487.43	119420.18	117981.99	119580.89	126838.38	2006	2009	205624.51	235278.9	273965.33	277479.46	273010.22	249773.25	220320.11	225457.18	220646.47	223452.53	235603.56	2006	2009	3.580e+09	37556.747	36089
36091	Saratoga County 	SaratogaCountyNY	NY	222133	1	Albany-Schenectady-Troy, NY	2	1	.0580169	-.8783	.01042065	.07859627	.04598284	4.1376271	.02276584	.03956589	Local government	10.40952	.1211466	45593.252	Food services and bars	7.45913	.0868098	19245.744	Expertise services;	4.66238	.0542611	70155.258	Educational services	3.68342	.0428679	24983.567	Ambulatory health care	3.2704	.0380611	55594.719	6.745e+09	7.082e+09	7.277e+09	7.980e+09	8.144e+09	7.879e+09	7.861e+09	8.126e+09	8.352e+09	8.547e+09	9.043e+09	2007	2009	8.939e+11	9.193e+11	9.599e+11	9.993e+11	1.010e+12	9.874e+11	9.741e+11	1.013e+12	1.025e+12	1.039e+12	1.074e+12	2007	2009	4.00414	3.89002	3.69896	3.60228	3.72899	4.56379	6.43354	6.87927	6.67712	6.97214	6.09384	2006	2012	6.38333	5.81667	5.04167	4.61667	4.55	5.38333	8.34167	8.63333	8.26667	8.49724	7.52196	2007	2010	75519.16	78190.78	79433.81	81273.9	82409.98	83108.31	80864.9	80078.22	82051.85	85038.81	85924.97	2008	2010	8553892.1	8600560	8673028.6	8754750.7	8869841	8936104.6	8694613.3	8703708.4	8827380.3	8946963.2	9061118.5	2008	2009	155530.73	177353.79	203836.4	216612.73	219665.65	215584.52	204735.03	215054.73	212665.6	221215.21	238601.9	2007	2009	205624.51	235278.9	273965.33	277479.46	273010.22	249773.25	220320.11	225457.18	220646.47	223452.53	235603.56	2006	2009	1.064e+10	43584.346	36091
36093	Schenectady County 	SchenectadyCountyNY	NY	155124	1	Albany-Schenectady-Troy, NY	2	1	-.00838136	-.99602	.0093246	.05652567	.0095889	4.5137347	-.00028176	.03291874	Local government	8.00878	.1170043	50184.983	Expertise services;	7.3725	.1077086	110442.67	Hospitals	4.33883	.0633882	52175.824	Food services and bars	4.14932	.0606195	19328.557	Educational services	3.88112	.0567012	23234.445	6.046e+09	6.224e+09	6.321e+09	6.352e+09	6.443e+09	6.501e+09	6.424e+09	6.439e+09	6.564e+09	6.642e+09	6.586e+09	2008	2009	8.939e+11	9.193e+11	9.599e+11	9.993e+11	1.010e+12	9.874e+11	9.741e+11	1.013e+12	1.025e+12	1.039e+12	1.074e+12	2007	2009	4.53825	4.49389	4.22621	4.16956	4.2224	5.09074	7.37379	7.84369	7.62451	7.90663	6.91061	2006	2012	6.38333	5.81667	5.04167	4.61667	4.55	5.38333	8.34167	8.63333	8.26667	8.49724	7.52196	2007	2010	68027.24	68113.3	68158.68	67872.8	67368.78	68186.55	67023.45	66110.91	67112.03	67816.3	68448.66	2008	2010	8553892.1	8600560	8673028.6	8754750.7	8869841	8936104.6	8694613.3	8703708.4	8827380.3	8946963.2	9061118.5	2008	2009	121800.74	137814.36	156765.12	166321.14	171148.42	171045.67	162898.57	168139.3	163846.79	170221.59	179843.48	2007	2009	205624.51	235278.9	273965.33	277479.46	273010.22	249773.25	220320.11	225457.18	220646.47	223452.53	235603.56	2006	2009	7.936e+09	50322.922	36093
